Attempts,IP_Change,Request_Frequency,User_Agent_Diversity,Key_Length,Error_Code_Frequency,Attack
15,0,0.32,6,512,0,0
12,1,11.44,5,128,0,1
15,0,2.02,2,512,2,0
11,0,2.05,4,1024,1,0
10,0,0.97,7,256,2,0
12,0,1.38,6,128,1,0
9,0,3.66,9,128,1,0
14,1,1.69,7,1024,0,1
11,1,5.23,6,256,2,0
6,0,4.53,2,128,3,0
10,0,2.25,2,128,4,0
12,0,2.04,2,1024,5,0
5,0,0.45,2,256,2,0
4,0,2.04,9,512,1,0
10,0,1.34,2,256,1,0
5,0,23.16,7,128,0,1
17,0,0.91,5,128,1,0
12,0,0.76,3,256,3,0
11,1,3.47,4,256,2,0
10,0,1.28,6,512,1,0
9,1,2.1,2,256,0,1
11,0,1.31,4,128,1,0
11,0,1.27,5,128,4,0
8,0,2.0,1,256,3,0
13,1,9.16,9,512,1,1
12,0,15.65,6,512,2,0
10,0,17.17,7,1024,2,0
10,0,30.83,3,512,2,0
9,0,11.67,1,256,1,0
14,0,4.5,2,1024,3,0
12,0,4.45,3,256,0,0
13,1,2.84,2,512,1,0
13,0,2.87,3,512,2,0
16,0,4.22,2,128,4,0
5,1,18.89,4,128,2,1
6,0,4.44,9,1024,3,0
7,0,0.94,6,256,3,0
10,0,4.77,9,1024,0,0
8,1,0.55,9,128,3,1
10,1,1.77,3,512,1,0
11,0,14.36,7,256,2,0
12,1,4.7,9,128,0,1
10,0,19.08,1,512,0,0
9,0,2.06,9,256,1,0
8,0,1.88,8,1024,1,0
8,1,3.03,5,512,4,0
7,0,9.09,7,1024,4,0
6,0,13.56,7,512,2,0
9,1,16.17,6,1024,1,1
12,0,0.72,5,128,2,0
11,0,0.14,6,1024,1,0
12,0,2.81,5,128,3,0
12,1,8.85,6,512,2,1
8,1,21.72,7,256,5,1
10,1,0.77,8,256,5,1
9,0,0.78,5,128,3,0
10,0,6.49,2,128,2,0
14,1,9.06,3,512,2,1
12,1,0.86,1,256,1,0
11,0,7.11,1,512,1,0
15,1,8.49,4,1024,2,1
12,0,3.91,9,256,5,0
9,0,6.98,2,256,1,0
8,0,3.22,9,128,2,0
17,0,19.1,1,512,0,0
12,1,1.81,6,512,1,0
12,1,1.77,5,512,5,1
9,1,1.97,3,1024,2,0
9,0,0.89,8,1024,3,0
8,0,3.68,8,512,2,0
8,1,15.17,9,512,4,1
9,0,6.13,7,128,2,0
11,0,0.22,8,1024,1,0
17,1,11.6,6,256,4,1
10,0,0.76,1,1024,2,0
14,0,3.76,6,128,0,0
9,0,0.24,7,128,2,0
5,0,7.15,7,128,1,0
11,0,2.02,8,256,2,0
9,0,7.22,5,256,2,0
9,0,1.52,4,1024,2,0
8,0,0.07,6,128,2,0
11,0,0.73,5,128,2,0
11,0,14.3,3,512,1,0
9,0,4.38,7,128,0,0
11,0,6.34,9,128,3,0
12,0,7.35,4,512,1,0
15,0,2.87,2,512,2,0
8,0,0.36,1,128,1,0
13,0,3.49,1,1024,3,0
9,1,0.07,3,1024,1,0
9,1,0.81,9,1024,2,0
10,1,2.1,1,128,1,1
9,1,0.79,1,128,2,1
9,0,4.16,6,1024,3,0
2,1,4.48,6,256,2,0
7,0,3.6,2,1024,2,0
3,0,5.67,3,512,1,0
8,0,7.26,5,128,1,1
7,1,13.22,7,128,3,1
13,0,8.8,6,1024,1,0
13,0,2.59,6,128,3,0
8,0,3.16,1,512,0,0
10,0,0.51,6,512,1,0
8,1,7.77,6,1024,0,1
13,0,17.37,3,128,4,0
8,1,0.61,7,128,1,1
10,1,2.42,9,256,1,0
10,0,5.49,9,1024,0,0
7,0,1.94,5,128,2,0
14,0,1.11,9,512,4,0
6,0,5.47,8,512,1,0
11,0,4.16,1,128,1,0
10,0,3.97,5,256,1,0
6,0,4.44,1,128,1,0
12,0,6.49,9,512,2,0
10,0,7.41,2,256,1,0
9,1,3.84,8,128,3,1
12,0,1.97,1,512,1,0
10,0,3.04,3,512,0,0
9,0,1.77,4,256,2,0
10,0,0.16,8,256,2,0
8,0,10.66,2,256,3,0
10,0,10.2,9,128,0,0
18,0,5.47,7,256,5,0
11,0,1.78,2,1024,1,0
5,0,1.05,9,512,2,0
17,0,0.07,9,1024,2,0
12,0,5.81,3,512,3,0
10,0,0.07,8,512,1,0
6,0,15.81,1,128,1,1
8,0,0.53,2,256,7,0
10,0,2.54,7,1024,4,0
6,0,12.01,4,256,1,0
9,1,0.16,6,512,2,0
9,1,9.31,5,512,3,1
9,0,13.95,4,512,3,0
8,1,2.09,3,128,3,1
11,0,4.84,8,256,2,0
9,0,11.79,2,128,4,1
7,1,2.21,1,1024,3,1
11,0,10.49,3,512,2,0
6,0,0.8,2,1024,1,0
9,1,6.07,1,1024,2,1
13,0,6.05,1,128,1,0
11,0,0.97,2,1024,2,0
8,1,3.3,6,512,3,0
7,1,5.79,3,128,1,1
10,1,7.96,9,1024,2,1
13,1,2.03,8,512,3,1
7,1,1.4,7,256,1,0
11,1,6.34,9,1024,2,1
10,0,2.54,6,1024,3,0
11,0,4.62,9,512,2,0
12,0,4.35,2,512,5,0
6,0,10.44,9,1024,2,0
3,0,0.61,1,512,1,0
12,0,3.05,1,512,4,0
17,0,17.01,9,128,3,1
10,0,0.28,6,512,2,0
11,0,1.26,9,1024,1,0
11,0,7.61,3,256,3,0
7,0,1.32,1,512,1,0
6,0,2.59,5,128,3,0
6,1,3.61,8,256,0,1
9,0,2.59,2,256,3,0
8,0,3.83,1,1024,2,0
25,0,0.14,4,256,1,0
8,0,4.09,1,512,3,0
7,0,0.63,9,128,4,0
12,1,7.08,1,256,0,1
10,0,5.8,1,256,2,0
10,1,1.22,6,1024,0,0
12,0,0.61,1,256,4,0
12,0,7.09,6,512,4,0
9,0,5.21,5,512,2,0
6,0,1.0,2,128,1,0
6,0,0.56,2,256,1,0
9,1,5.82,8,128,0,1
7,0,1.23,7,256,3,0
9,0,3.37,3,512,2,0
12,0,2.6,3,1024,1,0
6,0,0.25,7,256,2,0
10,0,5.22,5,256,1,0
11,1,7.8,4,256,4,1
13,1,1.54,1,128,1,1
11,0,7.36,8,128,3,1
14,0,1.86,3,256,1,0
8,0,2.27,9,1024,2,0
10,0,9.51,7,512,1,0
11,0,0.16,1,512,2,0
12,0,6.92,1,128,1,1
9,1,0.01,6,1024,1,0
17,0,2.1,3,256,1,0
7,1,4.81,6,512,1,0
16,0,5.82,5,512,5,0
13,0,2.83,1,1024,1,0
4,0,11.09,9,512,1,0
7,1,0.52,8,512,0,0
10,1,11.8,3,256,3,1
11,1,1.56,9,512,1,0
7,0,0.87,3,512,3,0
9,1,0.38,1,256,2,0
10,0,3.19,4,128,1,0
15,0,9.48,8,512,2,0
10,1,6.93,1,512,3,1
9,0,1.77,8,512,4,0
8,0,18.0,4,512,4,0
9,0,1.0,6,512,1,0
11,0,5.87,2,128,2,0
8,0,2.37,5,128,2,0
7,0,3.38,6,512,2,0
5,1,2.86,6,1024,3,0
14,1,1.82,3,128,1,0
15,0,19.52,5,256,5,0
9,0,4.17,5,1024,0,0
19,0,0.4,9,1024,0,0
15,0,0.59,3,128,1,0
10,0,3.49,9,1024,2,0
12,1,0.5,2,256,2,0
12,1,0.46,5,256,2,0
7,0,1.3,7,1024,3,0
8,0,3.45,6,256,3,0
16,1,2.55,5,1024,3,0
12,0,3.37,3,128,1,0
4,0,3.59,8,128,1,0
9,1,1.96,5,512,1,0
13,0,7.92,4,1024,2,0
8,0,13.4,3,512,1,0
8,0,0.01,5,1024,3,0
15,1,12.26,7,512,3,1
6,1,5.07,7,512,1,0
9,1,0.35,7,512,1,0
9,0,2.92,9,256,1,0
13,0,1.31,1,1024,4,0
14,0,3.5,3,128,1,0
8,1,4.19,5,1024,2,0
14,0,9.79,6,128,1,1
15,0,15.0,8,512,1,0
8,0,1.13,9,256,1,0
17,1,4.27,3,1024,2,0
16,1,0.07,3,256,3,0
6,0,2.36,4,128,1,0
11,0,1.92,8,512,0,0
12,0,4.39,9,512,4,0
16,0,3.45,4,512,0,0
15,0,2.62,6,1024,4,0
19,0,5.85,8,1024,2,0
9,0,1.99,8,512,2,0
12,0,0.35,1,256,2,0
13,1,5.46,2,1024,3,1
7,0,3.03,9,128,3,0
6,1,1.83,4,128,1,1
16,0,2.91,8,512,1,0
8,0,9.27,1,1024,2,0
12,0,5.92,5,128,2,0
10,0,9.17,5,128,4,1
7,1,14.13,6,1024,2,1
3,0,1.07,4,512,3,0
9,0,3.52,8,512,3,0
9,1,2.49,5,1024,1,0
8,1,6.17,4,1024,2,1
5,0,5.78,2,128,4,0
15,0,25.4,7,512,4,0
10,0,4.31,7,128,5,0
13,1,0.34,2,128,3,1
13,0,6.24,4,512,2,0
8,0,7.34,8,128,5,1
10,0,3.97,5,128,3,0
12,0,4.5,1,256,4,0
11,0,4.74,1,512,2,0
9,0,8.23,7,512,5,0
10,0,1.23,8,1024,1,0
7,0,27.06,6,256,2,0
7,0,4.38,8,256,1,0
14,0,4.11,2,512,2,0
9,0,4.33,6,128,0,0
7,0,10.47,1,1024,0,0
8,0,22.46,6,256,2,0
9,0,1.68,4,1024,2,0
10,0,4.02,9,256,0,0
5,1,9.61,8,512,4,1
3,1,4.29,7,512,2,1
5,0,1.18,1,128,4,0
9,1,1.09,2,128,0,1
13,0,7.41,3,256,3,0
10,1,4.92,6,128,0,1
10,0,7.52,2,1024,3,0
6,0,9.34,3,128,4,1
14,0,0.64,7,1024,1,0
10,1,3.12,7,1024,0,0
10,0,17.17,9,512,5,0
10,0,8.18,6,128,1,0
14,0,7.88,6,128,3,1
3,1,8.15,4,256,0,1
12,0,30.15,2,256,0,0
13,0,2.15,8,128,1,0
14,0,3.84,5,1024,0,0
10,0,1.51,4,128,0,0
12,0,4.13,8,128,1,0
10,0,14.93,6,256,4,0
9,0,3.15,1,512,0,0
4,1,22.13,6,1024,5,1
14,1,5.71,1,1024,3,1
12,0,22.21,3,256,1,0
12,0,0.65,1,512,1,0
9,0,2.88,5,256,1,0
16,0,10.49,4,1024,3,0
11,1,2.12,6,128,2,1
13,0,1.22,4,512,5,0
5,0,3.11,2,128,3,0
16,0,1.87,2,512,3,0
8,0,7.18,3,128,2,1
10,0,2.83,5,256,4,0
10,0,0.23,1,512,0,0
9,0,6.77,8,512,1,0
9,1,0.79,7,512,3,1
11,0,2.63,6,256,2,0
13,0,5.8,4,128,2,0
7,1,0.0,2,1024,4,0
8,0,0.11,1,1024,2,0
7,0,4.59,8,256,1,0
5,0,1.12,5,512,3,0
13,0,6.35,5,128,1,0
10,1,0.08,4,128,0,0
10,0,0.29,4,128,2,0
13,0,7.2,8,256,1,0
12,0,4.59,6,128,2,0
12,1,1.8,9,1024,3,0
8,1,2.73,6,256,1,0
14,0,0.57,6,256,1,0
14,0,8.57,6,128,3,1
7,0,0.54,3,128,2,0
13,0,6.22,8,1024,4,0
9,0,6.92,2,128,2,0
7,1,10.97,8,1024,4,1
7,1,1.17,8,512,2,0
5,0,0.89,8,128,1,0
13,0,2.57,1,512,4,0
9,0,3.22,6,256,1,0
7,0,0.3,2,512,4,0
11,0,1.88,5,1024,3,0
10,0,5.8,4,1024,1,0
5,0,2.52,3,1024,3,0
10,0,12.67,4,256,4,0
10,0,13.63,2,256,3,0
13,1,6.19,4,256,6,1
11,0,2.08,6,1024,2,0
9,0,7.99,8,1024,3,0
9,1,1.63,1,256,2,0
7,0,0.94,6,1024,2,0
13,0,1.11,1,1024,0,0
11,0,11.78,2,128,3,1
10,0,1.36,5,128,2,0
7,0,2.06,6,256,3,0
5,0,1.52,1,128,1,0
16,0,3.27,9,128,4,0
7,0,10.04,9,256,2,0
10,0,12.62,4,1024,2,0
8,0,9.32,3,1024,0,0
13,0,0.59,4,128,0,0
12,0,2.99,7,1024,2,0
11,0,0.02,6,512,2,0
8,0,0.91,6,256,3,0
8,1,8.56,7,256,1,1
11,0,1.74,6,1024,3,0
21,0,2.06,2,1024,3,0
13,0,4.69,4,512,3,0
5,1,3.38,9,128,1,1
7,1,4.32,9,128,4,1
12,1,16.24,6,512,3,1
8,1,16.26,6,1024,4,1
10,0,4.89,9,1024,3,0
8,0,1.88,9,1024,4,0
13,0,1.23,1,256,3,0
9,1,7.04,7,1024,2,1
9,0,8.48,9,256,1,0
10,1,2.09,6,1024,2,1
11,0,1.39,1,256,3,0
13,0,5.62,2,256,1,0
12,1,0.36,6,1024,2,1
12,0,4.03,4,128,1,0
6,1,6.27,7,512,3,1
9,0,1.13,4,128,1,0
8,1,7.12,4,1024,2,1
13,1,0.48,1,1024,3,1
9,1,3.4,5,1024,2,0
5,1,4.07,7,512,1,0
12,0,9.66,4,512,1,0
10,0,0.06,2,128,2,0
10,0,0.09,4,256,3,0
13,1,1.74,6,512,2,0
8,0,0.11,5,512,1,0
5,0,0.28,9,256,0,0
12,0,11.35,8,256,3,0
14,0,2.17,8,128,1,0
12,0,2.45,7,128,3,0
8,0,6.2,6,256,2,0
10,0,1.6,3,1024,0,0
14,0,2.02,9,512,2,0
9,0,3.95,1,512,5,0
18,0,18.5,9,128,1,0
9,1,3.41,2,512,0,1
12,0,0.49,9,128,2,0
5,0,6.47,9,512,4,0
12,1,3.88,9,128,0,1
9,0,8.17,3,128,1,1
11,1,2.98,1,256,1,0
10,0,0.44,7,512,1,0
9,0,2.08,4,1024,0,0
17,0,10.42,2,128,2,0
8,0,5.01,2,256,4,0
12,1,5.17,1,128,1,1
8,0,1.27,9,256,4,0
9,0,0.36,5,512,3,0
15,0,4.35,7,128,3,1
9,0,2.19,5,128,0,0
11,0,0.33,3,128,1,0
8,0,7.92,1,512,1,0
7,1,4.63,2,128,1,1
10,0,0.45,9,256,7,0
9,0,14.42,8,1024,0,0
17,0,7.49,1,256,1,0
9,0,10.09,2,512,2,0
12,1,24.69,2,512,4,1
12,0,12.16,2,256,2,0
9,0,1.1,8,128,3,0
12,0,0.69,2,512,2,0
7,1,9.18,4,512,2,1
8,0,2.5,1,128,1,0
3,0,10.8,2,128,2,0
7,0,0.51,6,128,5,0
11,0,0.06,2,256,4,0
5,0,1.29,8,1024,0,0
7,0,0.21,6,1024,0,0
11,0,2.35,4,256,3,0
3,1,7.13,2,128,4,1
12,1,6.92,8,1024,1,1
10,0,1.03,7,128,3,0
15,0,4.44,3,1024,1,0
11,1,9.84,3,512,1,1
11,1,3.3,3,256,1,0
12,0,3.53,9,512,2,0
10,0,2.28,7,512,1,0
8,0,0.56,2,128,0,0
13,1,2.19,4,512,0,0
10,0,2.04,9,128,1,0
15,0,6.87,1,1024,1,0
9,0,14.02,1,256,1,0
4,0,3.95,7,256,3,0
9,0,4.02,4,1024,1,0
13,1,0.8,7,256,1,0
9,0,5.28,1,512,3,0
8,1,12.86,8,128,3,1
10,0,0.92,3,256,2,0
9,0,0.57,1,128,5,0
7,0,1.09,5,1024,2,0
6,0,1.2,9,512,2,0
14,0,0.11,1,128,2,0
15,0,12.39,7,1024,0,0
11,0,9.93,8,256,2,0
11,0,9.14,9,256,3,0
8,0,8.39,6,256,1,0
6,0,7.54,4,512,1,0
9,1,0.84,1,512,3,0
15,0,2.82,8,128,0,0
9,1,17.15,9,1024,3,1
9,1,3.12,4,1024,0,0
9,1,8.36,5,512,3,1
7,1,2.01,9,256,0,1
12,0,1.5,6,512,2,0
7,0,9.56,3,512,2,0
12,1,0.33,9,512,2,0
9,0,4.82,3,128,4,1
20,1,7.05,4,512,4,1
7,1,1.66,9,1024,1,1
15,0,1.43,2,1024,2,0
13,0,0.09,8,1024,2,0
14,1,0.84,7,256,4,0
10,0,2.2,7,512,2,0
10,0,0.77,8,128,2,0
8,0,11.05,5,256,2,0
10,0,1.05,4,128,2,0
14,0,2.64,3,128,1,0
9,0,11.54,7,128,5,0
8,0,10.68,9,1024,1,0
11,0,2.73,8,256,2,0
7,1,7.81,9,512,3,1
11,0,2.61,3,512,0,0
11,0,4.39,5,256,3,0
12,0,2.57,9,128,4,0
13,0,26.89,6,256,0,0
6,0,2.1,5,1024,2,0
7,0,19.2,1,1024,2,0
16,0,8.03,4,256,3,0
12,0,9.52,4,512,3,1
4,0,0.41,7,512,1,0
7,1,4.33,1,256,0,0
9,1,9.76,2,512,3,1
15,1,2.93,9,128,2,1
10,0,1.84,3,1024,1,0
5,1,8.23,8,1024,2,1
12,0,8.76,2,128,1,1
8,0,5.12,9,1024,3,0
6,0,2.85,8,128,2,0
10,0,6.87,9,256,5,0
16,0,2.24,1,512,1,0
9,0,0.45,6,128,1,0
13,0,2.83,3,256,2,0
12,1,11.5,3,128,4,1
11,1,4.16,3,128,1,1
10,0,10.46,7,256,0,0
13,0,1.34,6,256,2,0
13,0,4.14,9,512,0,0
11,0,18.32,2,128,3,1
7,0,8.55,7,128,2,0
12,0,2.32,5,1024,1,0
6,1,1.1,5,512,3,0
15,1,6.78,8,512,2,1
9,0,1.62,8,1024,1,0
4,0,0.92,7,128,5,0
9,0,1.52,8,1024,2,0
10,0,1.46,6,128,4,0
10,0,0.15,5,1024,1,0
11,0,4.58,3,1024,1,0
7,1,5.11,3,512,4,1
14,1,0.12,4,512,1,0
18,1,4.66,4,256,0,1
12,0,0.68,2,128,1,0
13,0,2.64,2,512,0,0
9,1,0.19,2,1024,1,0
7,1,1.66,1,256,2,0
9,1,12.82,6,256,3,1
10,0,0.13,1,512,4,0
12,0,0.59,6,512,1,0
5,0,4.13,7,512,3,0
12,0,6.84,8,128,1,0
11,1,0.71,6,128,1,1
7,0,2.67,4,256,2,0
7,1,1.49,5,256,3,0
8,0,1.48,1,128,5,0
14,0,5.81,1,128,0,0
8,0,0.29,9,128,2,0
6,1,4.35,6,128,1,1
14,0,6.73,9,128,1,0
11,0,4.64,8,1024,2,0
5,1,3.38,1,128,2,0
10,1,2.95,2,1024,0,0
10,0,12.17,9,128,1,1
7,0,2.93,1,1024,0,0
8,0,5.87,4,512,1,0
9,0,2.09,7,512,1,0
7,1,4.9,3,512,1,0
10,0,2.83,8,128,2,0
9,0,19.39,4,128,3,1
7,0,2.73,6,256,3,0
13,1,3.45,3,256,0,1
8,1,1.43,1,512,2,0
11,1,6.48,4,128,3,1
11,0,1.17,8,256,0,0
10,0,6.2,4,512,1,0
6,0,4.36,3,512,0,0
5,0,16.51,3,128,2,0
10,0,9.43,6,256,1,0
9,1,3.61,5,128,2,1
17,1,11.44,6,128,3,1
8,0,1.15,7,512,2,0
20,0,5.53,1,512,2,0
10,0,2.66,2,512,1,0
7,0,0.74,6,128,1,0
12,0,15.87,3,256,2,0
6,0,0.95,7,1024,5,0
6,0,2.91,1,128,2,0
13,1,7.89,2,256,0,1
12,1,12.36,6,128,1,1
7,0,6.59,6,256,0,0
11,0,3.71,6,1024,2,0
14,0,6.12,4,128,0,1
7,1,3.31,9,1024,2,0
12,0,9.61,1,1024,2,0
7,1,3.13,8,512,2,0
6,0,2.52,1,256,4,0
12,0,14.75,1,256,4,0
9,0,15.21,1,128,3,1
12,0,1.12,3,256,2,0
14,0,0.54,4,256,4,0
7,0,2.32,2,256,2,0
11,0,0.31,3,512,0,0
11,0,0.57,6,256,0,0
10,0,0.62,7,256,0,0
6,0,0.76,6,1024,2,0
16,0,2.11,3,1024,1,0
12,0,8.27,7,128,0,0
9,0,4.19,3,1024,2,0
12,0,2.0,7,1024,2,0
6,0,10.62,6,256,0,0
11,0,1.25,1,512,4,0
4,0,2.39,3,1024,0,0
11,0,10.26,1,1024,0,0
9,1,6.09,1,256,0,1
5,0,1.75,2,256,1,0
11,0,10.31,8,128,4,0
6,0,3.61,1,1024,2,0
14,1,3.71,5,1024,4,0
9,0,3.94,6,128,1,0
7,0,2.22,3,1024,3,0
12,1,1.5,3,512,1,0
9,0,3.07,7,1024,3,0
7,1,3.0,7,1024,1,1
13,1,1.34,2,512,3,1
12,1,0.93,5,256,1,0
5,0,4.25,1,256,3,0
10,0,3.86,4,1024,3,0
10,0,1.32,5,256,1,0
8,0,8.15,6,128,4,1
8,1,2.51,5,256,2,0
9,1,16.62,5,512,4,1
13,1,2.53,9,256,3,0
9,0,7.85,4,512,6,0
11,0,0.87,9,512,3,0
8,0,5.01,6,1024,1,0
10,1,3.57,5,1024,3,0
12,1,11.16,8,512,2,1
8,0,8.07,5,512,1,0
10,1,1.1,3,512,2,0
6,1,15.57,8,1024,1,1
9,0,3.63,4,256,1,0
6,1,18.33,5,256,3,1
11,0,5.63,3,1024,3,0
11,1,0.65,9,512,3,0
10,0,0.82,4,128,2,0
4,0,8.61,7,1024,4,0
14,0,8.72,4,512,1,0
16,0,2.34,7,512,1,0
9,1,1.59,7,256,1,0
15,0,6.72,8,1024,0,0
7,0,4.95,1,512,2,0
9,1,4.88,2,256,3,0
11,0,2.89,8,512,3,0
7,1,7.6,2,1024,1,1
12,0,7.52,1,128,2,0
13,1,4.62,8,256,4,0
7,0,29.82,5,512,6,0
18,1,17.91,6,1024,3,1
8,0,6.08,5,1024,1,0
8,0,0.88,4,512,4,0
14,0,6.08,8,1024,0,0
10,0,3.59,6,512,0,0
9,0,9.64,1,1024,2,0
4,0,4.59,3,128,3,0
11,1,7.2,9,1024,6,1
11,0,0.07,6,512,5,0
6,1,2.43,4,512,3,0
8,0,5.55,3,256,2,0
9,1,0.52,7,512,2,0
11,0,9.53,8,512,2,0
6,0,2.13,4,512,0,0
5,0,2.97,4,128,2,0
12,0,3.11,4,128,1,0
16,0,1.45,3,128,1,0
8,0,0.48,6,512,1,0
5,1,6.08,4,512,2,1
7,0,15.08,9,1024,2,0
8,1,2.5,3,512,1,0
8,0,25.43,4,1024,4,0
8,1,0.97,4,512,0,0
11,0,5.39,4,1024,6,0
14,0,1.18,5,512,2,0
10,0,3.43,8,256,2,0
9,0,9.61,8,512,4,0
11,1,2.73,3,256,2,0
5,1,1.14,4,256,1,0
14,0,17.98,6,1024,2,0
8,0,2.79,7,256,1,0
13,0,3.08,5,512,2,0
9,0,6.67,5,512,1,0
14,0,5.06,2,256,4,0
12,1,4.39,6,256,2,0
18,0,1.49,2,1024,0,0
10,1,6.31,8,1024,2,1
12,1,5.94,6,256,2,0
4,0,2.33,2,512,5,0
6,1,17.64,2,256,0,1
12,0,10.05,9,512,0,0
14,0,10.4,6,1024,2,1
8,0,4.7,2,512,0,0
10,1,2.3,7,512,5,0
5,0,0.91,9,128,2,0
12,0,0.02,9,128,1,0
8,0,1.35,9,128,3,0
10,0,6.71,2,512,2,0
6,1,11.89,4,512,0,1
13,0,2.1,2,512,2,0
10,0,6.02,8,1024,3,0
11,0,4.76,6,128,3,0
15,1,4.08,4,256,1,0
12,0,9.58,1,128,0,1
5,0,13.98,5,512,2,0
9,0,6.61,3,256,1,0
9,0,5.04,6,1024,3,0
2,1,4.28,2,512,1,0
9,0,1.59,5,256,2,0
9,1,3.56,7,512,1,1
8,0,16.92,1,512,1,0
11,0,12.36,4,1024,5,0
9,0,1.19,2,128,2,0
15,0,0.15,3,128,1,0
11,1,0.68,6,512,2,0
12,0,2.53,2,512,1,0
17,0,16.31,2,512,4,0
12,0,4.42,1,128,5,0
15,0,5.71,7,128,3,0
15,0,1.81,5,128,4,0
8,0,0.14,1,1024,3,0
11,1,14.25,4,512,0,1
10,0,0.44,7,256,5,0
15,0,0.98,2,512,1,0
11,0,2.11,7,512,2,0
11,0,2.62,4,512,2,0
10,0,5.11,6,128,4,0
8,1,7.71,2,256,4,1
15,0,10.74,1,1024,0,0
11,1,2.85,9,256,1,0
8,1,9.72,4,256,4,1
11,0,1.78,2,256,0,0
14,0,0.73,8,1024,3,0
10,0,3.85,5,128,0,0
8,1,2.81,6,128,2,1
9,0,13.0,2,512,0,0
8,0,7.79,9,1024,2,0
11,1,9.88,7,1024,3,1
16,1,13.3,6,128,1,1
7,0,1.51,2,128,2,0
7,0,3.38,2,512,2,0
11,1,3.2,6,512,1,0
9,0,14.44,3,512,3,0
9,0,5.33,7,512,2,0
15,0,2.19,6,512,3,0
10,0,5.14,2,128,3,0
7,0,4.66,8,256,1,0
17,0,6.09,1,512,1,1
9,0,1.09,9,256,1,0
12,0,1.08,4,256,0,0
9,1,17.52,1,512,0,1
11,0,15.14,5,128,1,0
7,0,4.47,2,128,0,0
8,0,3.12,7,1024,1,0
9,0,1.19,9,1024,0,0
10,0,4.87,4,256,2,0
8,0,3.72,6,1024,3,0
13,0,1.5,1,256,2,0
16,1,8.07,6,1024,2,1
12,0,16.85,6,128,3,1
7,1,1.04,5,512,3,0
12,0,10.1,3,1024,3,0
11,0,9.34,9,256,0,0
14,1,5.38,6,256,3,0
9,0,9.26,4,512,1,0
7,0,4.43,6,512,1,0
7,1,0.36,4,128,2,1
9,0,13.85,1,128,3,1
13,1,2.92,1,1024,2,0
10,0,7.7,2,512,1,0
7,0,3.26,7,128,1,0
11,1,3.72,5,1024,0,0
10,0,0.38,7,256,2,0
13,0,30.09,2,1024,1,0
12,0,5.12,6,512,1,0
10,1,3.0,7,128,2,1
12,0,0.96,8,1024,5,0
11,0,7.82,2,256,0,0
5,1,4.65,6,512,1,0
15,0,3.04,7,512,2,0
9,0,4.58,7,1024,2,0
6,0,8.2,9,256,1,0
19,0,4.1,6,128,3,0
8,0,0.33,8,256,4,0
13,1,4.88,7,512,1,0
9,0,10.83,5,128,2,1
11,1,1.36,1,128,2,1
5,0,3.31,2,256,1,0
9,0,5.6,7,128,4,0
10,1,4.82,6,1024,2,0
9,1,19.58,2,1024,3,1
4,1,23.71,6,1024,1,1
14,1,4.74,8,128,1,1
11,0,15.35,3,1024,3,0
10,0,0.56,6,1024,0,0
7,0,13.63,3,256,3,0
15,0,3.31,2,1024,1,0
13,1,4.98,3,256,4,0
4,0,5.82,3,256,1,0
7,0,8.11,6,128,1,0
4,0,1.0,5,128,2,0
22,1,3.34,1,512,4,0
14,0,2.8,9,512,3,0
9,0,6.37,2,512,0,0
2,0,8.59,1,512,1,0
17,0,6.29,6,512,4,1
9,0,3.0,7,512,2,0
10,0,46.16,5,256,1,0
7,0,8.08,8,256,1,0
16,1,1.96,4,256,1,1
8,0,2.14,8,128,4,0
8,0,1.9,1,128,0,0
13,0,37.29,2,128,1,0
15,0,0.1,8,1024,2,0
13,0,9.18,6,256,2,0
7,0,0.56,7,128,5,0
10,0,17.43,7,512,1,0
10,0,8.13,2,1024,1,0
10,0,4.31,8,128,3,0
7,1,2.11,4,512,2,0
13,1,0.3,4,512,0,0
11,0,3.3,8,512,1,0
9,0,1.71,6,128,3,0
11,0,2.26,8,128,1,0
12,1,18.62,9,128,0,1
12,0,1.29,5,1024,0,0
6,0,4.37,7,128,1,0
13,0,0.15,4,512,0,0
9,1,2.08,5,256,3,0
13,0,4.0,8,1024,2,0
11,0,6.38,4,256,1,1
11,0,6.33,2,256,2,0
7,0,5.18,8,1024,3,0
13,0,2.9,9,128,3,0
11,0,1.12,1,512,1,0
6,0,3.34,2,256,6,0
12,0,9.48,5,1024,1,0
16,0,25.79,8,256,3,0
9,0,7.15,1,256,2,0
14,0,1.65,2,512,0,0
16,0,2.14,4,512,1,0
8,0,1.01,3,512,1,0
12,0,4.47,5,1024,1,0
11,0,6.45,5,1024,1,0
14,0,2.6,8,256,1,0
19,0,6.44,2,256,2,0
6,0,2.65,9,1024,1,0
5,0,0.92,5,128,1,0
7,0,5.43,8,1024,1,0
10,0,8.82,4,512,1,0
12,0,11.52,7,512,2,0
7,0,2.76,1,128,1,0
13,0,3.85,8,256,3,0
10,1,10.42,4,512,3,1
14,0,2.25,4,256,2,0
10,0,3.58,8,256,0,0
15,0,9.26,4,1024,0,0
9,0,5.76,8,1024,0,0
7,0,0.18,4,256,3,0
15,0,19.08,2,128,2,0
8,0,5.91,6,128,2,0
13,0,8.13,5,128,1,0
8,0,2.96,7,1024,1,0
15,0,2.66,2,256,2,0
12,1,6.02,9,256,5,1
11,0,1.16,2,1024,2,0
